SalePrice,Id
143719.28926900728,2735
138965.11490112994,2736
116736.51931344194,2737
129352.69668036612,2738
144893.96477481464,2739
133361.326517128,2740
133073.89415430732,2741
147187.9620062542,2742
164702.03921499662,2743
161411.40111532802,2744
142660.5674837687,2745
134860.46817446573,2746
142177.74133330668,2747
113489.20789252521,2748
126785.70991267131,2749
123279.87869704588,2750
130059.69839599742,2751
161233.89466980676,2752
150950.16095253557,2753
217386.78214589617,2754
133312.8436197113,2755
89959.17715321148,2756
61417.00972109544,2757
87487.30044812821,2758
160545.9127855035,2759
116038.26109167228,2760
141646.83714604838,2761
143775.26270864162,2762
181661.79826362294,2763
148226.60406745004,2764
273561.16483571916,2765
83240.77934040633,2766
81229.83587036899,2767
120465.47632554466,2768
131831.17619438306,2769
133181.9226836937,2770
97947.38394439037,2771
110878.7229297787,2772
162542.40641811266,2773
143529.70283030678,2774
106933.93558064039,2775
130087.04405369109,2776
155353.80686494967,2777
100937.99994030556,2778
114658.46648016482,2779
90268.4959594692,2780
99117.07631045747,2781
96276.89155054512,2782
96808.66920362068,2783
124953.77989220999,2784
132306.08623706346,2785
57146.75854754553,2786
115188.26228909528,2787
74030.90725755399,2788
170925.57149812367,2789
96906.10600210144,2790
105242.25941508054,2791
79282.0101133424,2792
96847.05335045088,2793
89385.33566098986,2794
113998.76173968943,2795
100326.57757714871,2796
206604.7921740319,2797
101156.97646578567,2798
100985.75710902803,2799
66316.99421525771,2800
95618.29076093984,2801
115811.97878386872,2802
170949.5455819379,2803
129263.4080740497,2804
92243.50136642839,2805
80811.05606401776,2806
193076.0954986285,2807
146328.4240262623,2808
128924.06300067807,2809
120211.12134133148,2810
157923.9351835902,2811
151621.75851714308,2812
149324.49409469997,2813
159150.37841693166,2814
89901.71001455894,2815
203871.81192663152,2816
148537.39184800742,2817
128366.9842120221,2818
187621.75181663068,2819
143193.67913628733,2820
105438.72249657035,2821
172707.12449674986,2822
354958.91996721516,2823
185829.6925832373,2824
138299.27738019062,2825
132430.46561206467,2826
129134.06358543663,2827
228478.90079459103,2828
221370.55606403024,2829
224449.15639489045,2830
167979.3134751603,2831
238383.68650246604,2832
298996.9182399245,2833
217964.17722628047,2834
209288.76748949007,2835
190672.31351775592,2836
152607.44340601348,2837
149801.37686866627,2838
171510.34120237097,2839
203730.00276833377,2840
196964.74228416113,2841
220152.67596917864,2842
149292.42485159045,2843
166984.02340335396,2844
126869.33788723292,2845
197123.56282367336,2846
209121.48982142343,2847
224997.80310557244,2848
188711.81829538348,2849
272852.49862808426,2850
184895.7191748447,2851
234710.79751956498,2852
232242.79726732694,2853
136457.83132546738,2854
194492.05447919155,2855
193568.36231065562,2856
182602.46195767188,2857
197738.2749217582,2858
107977.74283664039,2859
140265.80746341118,2860
121812.88978712974,2861
184962.19599508742,2862
121553.86741466643,2863
254893.30011880022,2864
131495.30239632892,2865
131193.30394653147,2866
94200.04959547978,2867
97395.18185708323,2868
108293.54517024374,2869
117287.46507426322,2870
89588.97511524179,2871
57799.779460930935,2872
96527.09134631162,2873
131410.83391533679,2874
105938.96239261104,2875
160962.9024458829,2876
152118.40898674534,2877
188759.13783807255,2878
138654.56398162845,2879
104197.6098828421,2880
139386.53989595146,2881
165929.48820668322,2882
211545.2725281875,2883
174384.6503692489,2884
187625.67691444518,2885
237324.03424968518,2886
106410.04376729339,2887
141321.3537497121,2888
59254.60390217588,2889
79521.65368169542,2890
134597.60975429343,2891
29115.661393839306,2892
55529.72365578819,2893
37021.713737202794,2894
337012.94145622465,2895
281086.90756230656,2896
181524.38919882206,2897
129704.9102518575,2898
196006.2624346061,2899
154043.15793243336,2900
165345.56789795088,2901
191443.50369185483,2902
305373.31601531873,2903
345764.0675668871,2904
68450.7655884274,2905
187540.90190880644,2906
99247.36812849138,2907
124635.54862805498,2908
139467.41944982333,2909
75515.15416388301,2910
81414.9171767532,2911
138469.89812696102,2912
71719.22528663448,2913
75476.41406878251,2914
83624.222454497,2915
72032.5454496492,2916
164566.36748979273,2917
113335.01743384333,2918
205503.3319240373,2919
